web_scraper_order,web_scraper_start_url,pagination,name,capacity_(w),capacity_(va),rating,price,name3,price2,capacity_(va)2,capacity_(w)2,name2,name4
"1784223702-446","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU3000RTXL3U","Capacity (W)2400 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41MJvDSvt6L.jpg","https://m.media-amazon.com/images/I/41MJvDSvt6L.jpg"
"1784223702-447","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU3000RTXL3UHV","Capacity (W)2400 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/f6ca287b9681801f64c4915efbb3f014.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/f6ca287b9681801f64c4915efbb3f014.256p.jpg"
"1784223702-448","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU3000RTXL3UN","Capacity (W)2400 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/f074d4998f1a77175d52e67bf526a5e1.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/f074d4998f1a77175d52e67bf526a5e1.256p.jpg"
"1784223702-449","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU3000RTXLCD3U","Capacity (W)2700 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31tDmjRUZAL.jpg","https://m.media-amazon.com/images/I/31tDmjRUZAL.jpg"
"1784223702-450","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU3000RTXR3U","Capacity (W)2400 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31fD29IeRfL.jpg","https://m.media-amazon.com/images/I/31fD29IeRfL.jpg"
"1784223702-451","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU3000XL","Capacity (W)2400 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41AaAzvGCTL.jpg","https://m.media-amazon.com/images/I/41AaAzvGCTL.jpg"
"1784223702-452","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU3000XLNAFTA","Capacity (W)2400 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/21d9WNTvFJL.jpg","https://m.media-amazon.com/images/I/21d9WNTvFJL.jpg"
"1784223702-453","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU5000RT3U","Capacity (W)3500 W","Capacity (VA)5000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41qnOrExlzL.jpg","https://m.media-amazon.com/images/I/41qnOrExlzL.jpg"
"1784223702-454","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU5000RT3UHV","Capacity (W)3500 W","Capacity (VA)5000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41SeazoLPhL.jpg","https://m.media-amazon.com/images/I/41SeazoLPhL.jpg"
"1784223702-455","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU5000RT4U","Capacity (W)3800 W","Capacity (VA)5000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/64eecc756706d53e09c7b9869647067a.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/64eecc756706d53e09c7b9869647067a.256p.jpg"
"1784223702-456","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU6000RT3UHV","Capacity (W)4200 W","Capacity (VA)6000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/bceff33baf692e0c48e9a1eb79f12fff.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/bceff33baf692e0c48e9a1eb79f12fff.256p.jpg"
"1784223702-457","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU6000RT3UHVXL","Capacity (W)4200 W","Capacity (VA)6000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/413YChOuOiL.jpg","https://m.media-amazon.com/images/I/413YChOuOiL.jpg"
"1784223702-458","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU6000RT4U","Capacity (W)4200 W","Capacity (VA)6000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41KaY8rFrsL.jpg","https://m.media-amazon.com/images/I/41KaY8rFrsL.jpg"
"1784223702-459","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU6000RT4UHVG","Capacity (W)5400 W","Capacity (VA)6000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/417yV2JXUjL.jpg","https://m.media-amazon.com/images/I/417yV2JXUjL.jpg"
"1784223702-460","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU6000RT4UHVHW","Capacity (W)5400 W","Capacity (VA)6000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/100454063d1f2f545ee47a76bab73ae4.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/100454063d1f2f545ee47a76bab73ae4.256p.jpg"
"1784223702-461","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU6000RT4UTF","Capacity (W)5400 W","Capacity (VA)6000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41ii0kgt+NL.jpg","https://m.media-amazon.com/images/I/41ii0kgt+NL.jpg"
"1784223702-462","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU6000RT4UTFHW","Capacity (W)5400 W","Capacity (VA)6000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/0d62bc552b444afb1eefbb4cc923bdf8.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/0d62bc552b444afb1eefbb4cc923bdf8.256p.jpg"
"1784223702-463","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU750RTXL2U","Capacity (W)600 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31NuOnWyLPL.jpg","https://m.media-amazon.com/images/I/31NuOnWyLPL.jpg"
"1784223702-464","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU750XL","Capacity (W)600 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/5165RnUCg3L.jpg","https://m.media-amazon.com/images/I/5165RnUCg3L.jpg"
"1784223702-465","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU8000RT3U","Capacity (W)6400 W","Capacity (VA)8000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/b7fc192e8f5cd1961ce85f6d29a58a1d.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/b7fc192e8f5cd1961ce85f6d29a58a1d.256p.jpg"
"1784223702-466","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU8000RT3UG","Capacity (W)6400 W","Capacity (VA)8000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/51GwGBvmmCL.jpg","https://m.media-amazon.com/images/I/51GwGBvmmCL.jpg"
"1784223702-467","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SUINT1000RTXL2UA","Capacity (W)800 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31YQ32aks3L.jpg","https://m.media-amazon.com/images/I/31YQ32aks3L.jpg"
"1784223702-468","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SUINT1500RTXL2UA","Capacity (W)1200 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://uk.pcpartpicker.com/static/forever/img/no-image.png",""
"1784223702-469","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SUINT2000XL","Capacity (W)1400 W","Capacity (VA)2000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41dZg30sVjL.jpg","https://m.media-amazon.com/images/I/41dZg30sVjL.jpg"
"1784223702-470","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SUINT2200RTXL2UA","Capacity (W)1600 W","Capacity (VA)2200 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/404bae7bc6834a82ce73879b0d97fa90.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/404bae7bc6834a82ce73879b0d97fa90.256p.jpg"
"1784223702-471","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SUINT3000RTXL2U","Capacity (W)2500 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31cvaCVOksL.jpg","https://m.media-amazon.com/images/I/31cvaCVOksL.jpg"
"1784223702-472","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SUINT3000RTXL3U","Capacity (W)2400 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41je6glIiKL.jpg","https://m.media-amazon.com/images/I/41je6glIiKL.jpg"
"1784223702-473","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU1500RMNAFTA","Capacity (W)1200 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/1174voyczlL.jpg","https://m.media-amazon.com/images/I/1174voyczlL.jpg"
"1784223702-474","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU1500RTXL2U","Capacity (W)1200 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://images-na.ssl-images-amazon.com/images/I/31PNP2X9D0L.jpg","https://images-na.ssl-images-amazon.com/images/I/31PNP2X9D0L.jpg"
"1784223702-475","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU1500RTXL2UN","Capacity (W)1200 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31aaEBXOYiL.jpg","https://m.media-amazon.com/images/I/31aaEBXOYiL.jpg"
"1784223702-476","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU1500RTXLCD2U","Capacity (W)1350 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/145f6a83caf2e860ac3bd1c1a3ff9200.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/145f6a83caf2e860ac3bd1c1a3ff9200.256p.jpg"
"1784223702-477","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU1500XL","Capacity (W)1200 W","Capacity (VA)1500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41c-Op0GwSL.jpg","https://m.media-amazon.com/images/I/41c-Op0GwSL.jpg"
"1784223702-478","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMX5000XLRT3U","Capacity (W)3750 W","Capacity (VA)5000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/2243c13ff34f524ecb64c3208d145033.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/2243c13ff34f524ecb64c3208d145033.256p.jpg"
"1784223702-479","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMX500RT1U","Capacity (W)300 W","Capacity (VA)500 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/21maNifeJJL.jpg","https://m.media-amazon.com/images/I/21maNifeJJL.jpg"
"1784223702-480","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMX750SLT","Capacity (W)500 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/765bc93c27f861084b352dda3edd3976.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/765bc93c27f861084b352dda3edd3976.256p.jpg"
"1784223702-481","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU10000RT3U2TF","Capacity (W)8000 W","Capacity (VA)10000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41imZ3PEY2L.jpg","https://m.media-amazon.com/images/I/41imZ3PEY2L.jpg"
"1784223702-482","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU1000RTXL2UA","Capacity (W)800 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31Zpjv8NSmL.jpg","https://m.media-amazon.com/images/I/31Zpjv8NSmL.jpg"
"1784223702-483","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU1000XLCD","Capacity (W)900 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41Cp0oV3aBL.jpg","https://m.media-amazon.com/images/I/41Cp0oV3aBL.jpg"
"1784223702-484","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU10KRT3UHV","Capacity (W)7000 W","Capacity (VA)10000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/4629c26592223a00c84fa6fcc5ae9fac.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/4629c26592223a00c84fa6fcc5ae9fac.256p.jpg"
"1784223702-485","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SU12000RT4UHW","Capacity (W)8400 W","Capacity (VA)12000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/51if06ph55L.jpg","https://m.media-amazon.com/images/I/51if06ph55L.jpg"
"1784223702-486","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMART750","Capacity (W)450 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41yQZt4yE-L.jpg","https://m.media-amazon.com/images/I/41yQZt4yE-L.jpg"
"1784223702-487","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMART750RMXL2U","Capacity (W)600 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/bd4a3c8e2a323c4f7857a2ae1cf3fb7b.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/bd4a3c8e2a323c4f7857a2ae1cf3fb7b.256p.jpg"
"1784223702-488","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMART750SLT","Capacity (W)500 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/3abd1314b3a6fdffe1df93a557ef039b.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/3abd1314b3a6fdffe1df93a557ef039b.256p.jpg"
"1784223702-489","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMART750USB","Capacity (W)450 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/82a0ce5bea59fdc9024a14a269cc52a4.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/82a0ce5bea59fdc9024a14a269cc52a4.256p.jpg"
"1784223702-490","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMART750USBTAA","Capacity (W)450 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://uk.pcpartpicker.com/static/forever/img/no-image.png",""
"1784223702-491","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMART750XL","Capacity (W)450 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://uk.pcpartpicker.com/static/forever/img/no-image.png",""
"1784223702-492","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMART750XLA","Capacity (W)500 W","Capacity (VA)750 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41iF4V3PDLL.jpg","https://m.media-amazon.com/images/I/41iF4V3PDLL.jpg"
"1784223702-493","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMARTINT2200VS","Capacity (W)1600 W","Capacity (VA)2200 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/41IgwIFmOTL.jpg","https://m.media-amazon.com/images/I/41IgwIFmOTL.jpg"
"1784223702-494","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMARTINT3000VS","Capacity (W)2250 W","Capacity (VA)3000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31PYM4ATZBL.jpg","https://m.media-amazon.com/images/I/31PYM4ATZBL.jpg"
"1784223702-495","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMX1000RT2U","Capacity (W)700 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/81e83b381ce4e34e57d6fc0fc4298788.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/81e83b381ce4e34e57d6fc0fc4298788.256p.jpg"
"1784223702-496","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMX1050SLT","Capacity (W)650 W","Capacity (VA)1050 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://m.media-amazon.com/images/I/31iwObbRgtL.jpg","https://m.media-amazon.com/images/I/31iwObbRgtL.jpg"
"1784223702-497","https://uk.pcpartpicker.com/products/ups/","https://uk.pcpartpicker.com/products/ups/#page=6","Tripp Lite SMX1200XLHG","Capacity (W)750 W","Capacity (VA)1000 VA","(0)","Add","(0)","Add","Capacity (VA)","Capacity (W)","https://cdna.pcpartpicker.com/static/forever/images/product/58b1074c3b048041351ba816f9c0c1c6.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/58b1074c3b048041351ba816f9c0c1c6.256p.jpg"
