name,price,image,type,wattage,efficiency,modular,color,rating
EVGA 700 B1,Add,https://cdna.pcpartpicker.com/static/forever/images/product/ee1d04cfb2958783357ccceb23c554d1.256p.jpg,ATX,700 W,80+ Bronze,No,,4
Antec NeoECO 650 Gold,Add,https://cdna.pcpartpicker.com/static/forever/images/product/7225fb12c7bd9cb32a182edd0234df06.256p.jpg,ATX,650 W,80+ Gold,Semi,Black,4
Cooler Master MWE Gold 550,Add,ATX,ATX,550 W,80+ Gold,No,Black,5
Cooler Master MWE BRONZE 650 V3,Add,ATX,ATX,650 W,80+ Bronze,No,Black,0
In Win Classic,Add,https://cdna.pcpartpicker.com/static/forever/images/product/6ba09d9204260a32d6197421103fdb78.256p.jpg,ATX,900 W,80+ Platinum,Full,,0
G.Skill MB850G,Add,ATX,ATX,850 W,80+ Gold,Full,Black,0
Enermax CYBERBRON,66.58,ATX,ATX,700 W,80+ Bronze,No,Black,0
Corsair AX1500i 240V,,https://cdna.pcpartpicker.com/static/forever/images/product/4c6dde07f940afa98f95a763a366045e.256p.jpg,ATX,1500 W,80+ Titanium,Full,,0
Apex AG-M,Add,https://cdna.pcpartpicker.com/static/forever/images/product/ab7ef1fe170e1c4f366e3178de251278.256p.jpg,ATX,750 W,80+ Gold,Full,Black,4
Xigmatek NRP-PC702,Add,ATX,ATX,700 W,80+ Bronze,No,,0
In Win P75F,Add,https://cdna.pcpartpicker.com/static/forever/images/product/9a1c9f1631d8bcb59becdfb60b7d85e7.256p.jpg,ATX,750 W,80+ Gold,No,Black,0
Cooler Master MWE Gold 1250 - V2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/b0424dd7884424520225c3cac53371a7.256p.jpg,ATX,1250 W,80+ Gold,Full,Black,0
KOLINK Classic Power,Out of stock£44.99Add,https://cdna.pcpartpicker.com/static/forever/images/product/d423cfe1772313013c2bc9b831398f68.256p.jpg,ATX,700 W,80+ Bronze,No,Black / Red,3.5
Raidmax Thunder RGB,Add,https://cdna.pcpartpicker.com/static/forever/images/product/1101a9fc3c60b42da521c915dc8b0269.256p.jpg,ATX,735 W,80+ Bronze,Semi,Black,4
SilentiumPC Vero L2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/e11c497b722d90e33fa42bd1a320efba.256p.jpg,ATX,600 W,80+ Bronze,No,Black,0
Enermax REVOLUTION SFX,Add,SFX,SFX,550 W,80+ Gold,Full,Black,0
be quiet! Power Zone 1000W,Add,https://cdna.pcpartpicker.com/static/forever/images/product/70e08d3ae50f62682b3c1720ea52bc38.256p.jpg,ATX,1000 W,80+ Bronze,Full,,4
Cooler Master V SFX Platinum ATX 3.1,Add,,SFX,1100 W,80+ Platinum,Full,Black,0
Chieftec Vita SM3,Add,https://cdna.pcpartpicker.com/static/forever/images/product/108b643d9b9187e311152b9dfed02c44.256p.jpg,ATX,750 W,80+ Bronze,Semi,Black / Blue,0
SilentiumPC Supremo L2 V2,Add,ATX,ATX,550 W,80+ Gold,No,Black,0
EVGA SuperNOVA 1000 G7,Add,https://cdna.pcpartpicker.com/static/forever/images/product/feeb9ca35cefa1b79b3bfb8210fa1efd.256p.jpg,ATX,1000 W,80+ Gold,Full,Black / Blue,4.5
be quiet! STRAIGHT POWER E9 | 580W CM,Add,ATX,ATX,580 W,80+ Gold,Semi,,5
Antec High Current Pro,Add,https://cdna.pcpartpicker.com/static/forever/images/product/738e012421a96c0ea02bad3d7eec29cc.256p.jpg,ATX,850 W,80+ Platinum,Full,,5
Super Flower Leadex III ARGB Pro,Add,ATX,ATX,850 W,80+ Gold,Full,Black,5
Cooler Master V1200,Add,ATX,ATX,1200 W,80+ Platinum,Full,,4
ASRock PRO-M1000G,Add,https://cdna.pcpartpicker.com/static/forever/images/product/1455720841dc96c8fcb08a821db2cd48.256p.jpg,ATX,1000 W,80+ Gold,Full,Black / Silver,0
GameMax GX-850 Modular,Add,ATX,ATX,850 W,80+ Gold,Full,Black,4
Rosewill HIVE,Add,https://cdna.pcpartpicker.com/static/forever/images/product/d8205363e4a9b88a32d08deebeae2bc0.256p.jpg,ATX,850 W,80+ Bronze,Full,,5
LC-Power LC V2.31,Add,ATX,ATX,550 W,80+ Platinum,Full,Black,0
Chieftec Polaris 3.0,Add,https://cdna.pcpartpicker.com/static/forever/images/product/8e6ae45b2e376cbbc28fc7f633145ae8.256p.jpg,ATX,1050 W,80+ Gold,Full,Black,0
Rosewill Glacier 850M,Add,ATX,ATX,850 W,80+ Bronze,Semi,,5
EVGA SuperNOVA 650 P5,Add,ATX,ATX,650 W,80+ Platinum,Full,Black / Teal,5
Silverstone ET500-ARGB,Add,https://cdna.pcpartpicker.com/static/forever/images/product/044f4c95b2f8c72e55e16a6b6a7c2405.256p.jpg,ATX,500 W,80+ Bronze,No,Black,0
FSP Group Hydro GE,Add,https://cdna.pcpartpicker.com/static/forever/images/product/a96978daed50f88a38a7045f638ddaf2.256p.jpg,ATX,650 W,80+ Gold,Full,Black,0
Deepcool DQ750ST,Add,https://cdna.pcpartpicker.com/static/forever/images/product/afbf0c27e42a7deeb9f2ee2fb958fbb5.256p.jpg,ATX,750 W,80+ Gold,No,,5
Montech CENTURY MINI,,https://cdna.pcpartpicker.com/static/forever/images/product/00f08e231d84fd083f931bd63829c843.256p.jpg,SFX,750 W,80+ Gold,Full,Black,0
LC-Power LC850P V3.0,132.91,ATX,ATX,850 W,80+ Platinum,Full,Black,0
EVGA SuperNOVA 750 P5,Add,https://cdna.pcpartpicker.com/static/forever/images/product/5ad3df248dcfa5ee9417dea02a078c30.256p.jpg,ATX,750 W,80+ Platinum,Full,Black / Teal,4.5
Lian Li EG850 Mesh,Add,ATX,ATX,850 W,80+ Gold,Full,Black,0
FSP Group AURUM S 400W,Add,ATX,ATX,400 W,80+ Gold,No,,4
be quiet! Pure Power L7,Add,ATX,ATX,530 W,80+,No,,5
Deepcool DQ-M-V2L,Add,https://cdna.pcpartpicker.com/static/forever/images/product/3fcfb8be5d16f414634a6bb2a84e578b.256p.jpg,ATX,850 W,80+ Gold,Full,Black / Green,5
Super Flower Leadex V Pro,Add,https://cdna.pcpartpicker.com/static/forever/images/product/2b50c32982ce29f2a5596bf10383322f.256p.jpg,ATX,1000 W,80+ Platinum,Full,White,0
Athena Power APOLLO 600,230.84,https://cdna.pcpartpicker.com/static/forever/images/product/562907f79e4b6d919e4c5a0959442660.256p.jpg,SFX,600 W,80+ Bronze,No,Black,0
Chieftec PowerPlay Gold,Add,https://cdna.pcpartpicker.com/static/forever/images/product/f70fbf3880ecb15547701cc277380e06.256p.jpg,ATX,550 W,80+ Gold,Full,Black / Red,0
SeaSonic SSP-350SE,,ATX,ATX,350 W,80+ Bronze,No,,5
Cooler Master MasterWatt Lite 600W Full Range,Add,https://cdna.pcpartpicker.com/static/forever/images/product/cf07cf649652f8e8734b4b5d429ed144.256p.jpg,ATX,600 W,80+,No,,0
Fractal Design Newton R3,Add,https://cdna.pcpartpicker.com/static/forever/images/product/260aa8f5f058024d5ad344ef2d92b87d.256p.jpg,ATX,800 W,80+ Platinum,Semi,,4
Cooler Master Silent Pro M2,Add,ATX,ATX,720 W,80+ Bronze,Semi,,4
Cooler Master MWE Gold 1050 - V2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/c1a872ef01f2c1b202a91e8dcabdc507.256p.jpg,ATX,1050 W,80+ Gold,Full,Black,0
FSP Group Raider 750,Add,ATX,ATX,750 W,80+ Bronze,No,,0
Cooler Master GX,Add,ATX,ATX,650 W,80+,No,,3.5
Cooler Master B500 ver.2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/f8b05e0c9db6c0d18d607e57222e9255.256p.jpg,ATX,500 W,80+,No,,4
Corsair CX850M V2 (2017 Edition),Add,ATX,ATX,850 W,80+ Bronze,Semi,Black / White,3
be quiet! Power Zone,Add,ATX,ATX,850 W,80+ Bronze,Full,,0
Cooler Master XG850 Plus,Add,ATX,ATX,850 W,80+ Platinum,Full,Black,5
Thermalright TPFX750,,SFX,SFX,750 W,80+ Platinum,Full,Black,0
Cooler Master MWE GOLD 550 V2 FULL MODULAR,Add,ATX,ATX,550 W,80+ Gold,Full,Black,0
Silverstone Nightjar,Add,ATX,ATX,520 W,80+ Platinum,Full,,4.5
ABS Majesty,Add,https://cdna.pcpartpicker.com/static/forever/images/product/19126019412d16da69c6fd38405156b1.256p.jpg,ATX,1100 W,80+ Gold,Full,,0
EVGA SuperNOVA 1000G XC,,https://cdna.pcpartpicker.com/static/forever/images/product/faad44860e7ccc7e2bce66ce1c62b7d5.256p.jpg,ATX,1000 W,80+ Gold,Full,Black,0
Thermalright TPFX850,,SFX,SFX,850 W,80+ Platinum,Full,Black,0
SHARKOON Rebel P20 1000,241.99,https://cdna.pcpartpicker.com/static/forever/images/product/a39c9b21d04d4585f913a271db9d7169.256p.jpg,ATX,1000 W,Full,Full,White,0
SeaSonic VERTEX GX-750,Add,https://cdna.pcpartpicker.com/static/forever/images/product/f9433fd78ac01e53008243376cf1bd29.256p.jpg,ATX,750 W,80+ Gold,Full,Black / Silver,0
SeaSonic 750FX WHITE,Add,https://cdna.pcpartpicker.com/static/forever/images/product/189110bb4c0e386f44dfcf9105049e43.256p.jpg,ATX,750 W,80+ Gold,Full,White,0
Antec SF850X,,https://cdna.pcpartpicker.com/static/forever/images/product/ea959b55c8fb98a25c18332650b99097.256p.jpg,SFX,850 W,80+ Gold,Full,Black / Gold,0
Cougar BXM700,,,ATX,700 W,80+ Bronze,Semi,Black / Orange,0
Deepcool DQ850M-V3L,Add,ATX,ATX,850 W,80+ Gold,Full,Black,5
Thermaltake Toughpower iRGB PLUS 1000,Add,ATX,ATX,1000 W,80+ Gold,Full,Black,5
Rosewill Glacier 600M,Add,ATX,ATX,600 W,80+ Bronze,Semi,,4.5
Corsair Vengeance 550M,£666.43Add,ATX,ATX,550 W,80+ Bronze,Semi,,4
SeaSonic Prime Fanless PX-450,Add,https://cdna.pcpartpicker.com/static/forever/images/product/b198c6fbe0cb13551412f93cf40d4d7b.256p.jpg,ATX,450 W,80+ Platinum,Full,Black,5
Rosewill RD-Z,Add,https://cdna.pcpartpicker.com/static/forever/images/product/7e140b719ba71e85f8be877ea5e4dfcc.256p.jpg,ATX,400 W,80+,No,Black,3.5
Cougar POLAR X2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/d47f573307e59ca4ac7ab21e2fcd4150.256p.jpg,ATX,1050 W,80+ Platinum,Full,White / Gray,0
Thermaltake Toughpower Grand RGB 750 SE,Add,https://cdna.pcpartpicker.com/static/forever/images/product/860fd0d02902e67a11d2701647eacebe.256p.jpg,ATX,750 W,80+ Gold,Full,Black,5
Antec NeoECO,Add,https://cdna.pcpartpicker.com/static/forever/images/product/ba49f1c4ae68dc2c2a9ed2a008cccb10.256p.jpg,ATX,550 W,80+ Bronze,Semi,Black,4
Zalman ZM600-ST,Add,ATX,ATX,600 W,80+,No,,0
Rosewill CFZ,Add,https://cdna.pcpartpicker.com/static/forever/images/product/d6fcaeb0984a4d7720de97d450086783.256p.jpg,ATX,750 W,80+ Bronze,Semi,Black,0
Cougar GX,Add,https://cdna.pcpartpicker.com/static/forever/images/product/0559f0ce09931ba08a602d8e33bf358b.256p.jpg,ATX,800 W,80+ Gold,Full,Black / Gold,0
Cooler Master V700,Add,ATX,ATX,700 W,80+ Gold,Full,,4.5
Cooler Master V850,Add,ATX,ATX,850 W,80+ Gold,Full,Black,4.5
Cooler Master MasterWatt 650 TUF Gaming Alliance Edition,Add,https://cdna.pcpartpicker.com/static/forever/images/product/d5cb80ca2df8a1487c2a5e0a5a4dcf1c.256p.jpg,ATX,650 W,80+ Bronze,Semi,Black / Gray,0
Cooler Master Elite 400 V3,Add,https://cdna.pcpartpicker.com/static/forever/images/product/17e8927876225391ec44262a2e7bd1ac.256p.jpg,ATX,400 W,80+,No,Black,3
GameMax GM-1050,Add,https://cdna.pcpartpicker.com/static/forever/images/product/1b8bd5e24ea9e7fe7f4f124175ad0d3d.256p.jpg,ATX,1050 W,80+ Silver,Semi,,0
Deepcool DQ650-M-V2L,Add,https://cdna.pcpartpicker.com/static/forever/images/product/9138c166a987b1807750b8e74ca62b02.256p.jpg,ATX,650 W,80+ Gold,Full,Black,5
KOLINK Modular Power,Out of stock£50.99Add,https://cdna.pcpartpicker.com/static/forever/images/product/5046b8abb4f46e635caceeb432e910f3.256p.jpg,ATX,700 W,80+ Bronze,Semi,Black,0
RIOTORO BUILDER,Add,https://cdna.pcpartpicker.com/static/forever/images/product/0bdd47e646990a6bb5d4bead20e0efc6.256p.jpg,ATX,500 W,80+,No,Black / Red,0
Apevia Signature,Add,https://cdna.pcpartpicker.com/static/forever/images/product/0bc881498f2fff4e6d736378f72a69d8.256p.jpg,ATX,1050 W,80+ Bronze,Semi,Black,3.5
Corsair TX750 V2,Add,ATX,ATX,750 W,80+ Bronze,No,,4.5
Antec HCG-750 Bronze,Add,https://cdna.pcpartpicker.com/static/forever/images/product/7576f7feba625370bd8b3084007a4dc0.256p.jpg,ATX,750 W,80+ Bronze,No,,4
Thermaltake Toughpower GF2 ARGB,Add,ATX,ATX,750 W,80+ Gold,Full,Black,0
Deepcool PX1000G WH,Add,https://cdna.pcpartpicker.com/static/forever/images/product/0ad5e0061406f74bab3a80d8b0c275c9.256p.jpg,ATX,1000 W,80+ Gold,Full,White,5
Thermaltake Smart BX1 RGB 650,Add,https://cdna.pcpartpicker.com/static/forever/images/product/4a4881d97b78085ff22739b51acce44c.256p.jpg,ATX,650 W,80+ Bronze,No,Black,0
Cooler Master XG750,Add,https://cdna.pcpartpicker.com/static/forever/images/product/c480e29f0bf955d654c5931f5f5f73d9.256p.jpg,ATX,750 W,80+ Platinum,Full,Black,0
be quiet! STRAIGHT POWER E9 680W / CM,Add,ATX,ATX,680 W,80+ Gold,Semi,,5
Xilence XP1250MR9.2,143.69,ATX,ATX,1250 W,80+ Gold,Full,Black / Red,0
Rosewill PHOTON-850,Add,ATX,ATX,850 W,80+ Gold,Full,,4.5
Rosewill PHOTON-550,Add,ATX,ATX,550 W,80+ Gold,Full,,4.5
XFX PRO Black Edition,Add,ATX,ATX,850 W,80+ Gold,Full,,4.5
be quiet! Straight Power 10,Add,https://cdna.pcpartpicker.com/static/forever/images/product/2488a530ab10a5faabf9346042c6e5dc.256p.jpg,ATX,600 W,80+ Gold,No,,5
Super Flower Leadex VI Platinum PRO,Add,https://cdna.pcpartpicker.com/static/forever/images/product/469038187f9c7832f1bf5db81917682b.256p.jpg,ATX,850 W,80+ Platinum,Full,Black / Blue,4
SeaSonic PRIME Gold,Add,https://cdna.pcpartpicker.com/static/forever/images/product/49a55f8ea588c36253b925f0bf564984.256p.jpg,ATX,850 W,80+ Gold,Full,,0
Ultra X4 Special Edition,Add,ATX,ATX,850 W,80+ Bronze,Full,,4
FSP Group HYPER S,Add,ATX,ATX,700 W,80+,No,Black,0
SeaSonic PRIME TX-650,Out of stock£184.00Add,https://cdna.pcpartpicker.com/static/forever/images/product/e57354cdc4ffd3d8f50adc59e8812b99.256p.jpg,ATX,650 W,80+ Titanium,Full,Black,5
SeaSonic SS-850HT Silver,Add,ATX,ATX,850 W,80+ Silver,No,,0
Apex SL-275TFX,45.95,https://cdna.pcpartpicker.com/static/forever/images/product/7f8a1a2c45efe91dcba460b6eb29685d.256p.jpg,TFX,275 W,false,No,Silver,0
GameMax GT,31.99,https://cdna.pcpartpicker.com/static/forever/images/product/5a6606541a522f77579a02ff19a5b5af.256p.jpg,TFX,300 W,80+ Bronze,No,Silver,0
Thermaltake TOUGHPOWER PF1 ARGB,211.46,https://cdna.pcpartpicker.com/static/forever/images/product/9bd27d187b7a01ce2f8470c37e986b05.256p.jpg,ATX,1050 W,80+ Platinum,Full,,5
Cougar BXM850,Add,https://cdna.pcpartpicker.com/static/forever/images/product/65ab71656960e3c3e96679e6be1aa9b9.256p.jpg,ATX,850 W,80+ Bronze,Semi,Orange / Black,0
Xilence XP750MR9.2,95.15,ATX,ATX,750 W,80+ Gold,Semi,Black / Red,0
Antec Signature,Add,ATX,ATX,1000 W,80+ Titanium,Full,Black / Silver,5
Corsair AX650,Add,https://cdna.pcpartpicker.com/static/forever/images/product/74cc85b795b9ef0272cf17e9faa921d3.256p.jpg,ATX,650 W,80+ Gold,Full,,5
BitFenix Formula Gold 450,Out of stock£67.99Add,https://cdna.pcpartpicker.com/static/forever/images/product/979ead80d55ec2cdef446e738ccd9805.256p.jpg,ATX,450 W,80+ Gold,No,,5
BitFenix Formula Gold 550,88.88,https://cdna.pcpartpicker.com/static/forever/images/product/313b10abf57f6786496030e128c00ab1.256p.jpg,ATX,550 W,80+ Gold,No,,5
SeaSonic PRIME Ultra Gold 1000,Add,https://cdna.pcpartpicker.com/static/forever/images/product/2c3b3bab4bd06174e9559401163e45d0.256p.jpg,ATX,1000 W,80+ Gold,Full,Black,5
Deepcool PX1300P,,https://cdna.pcpartpicker.com/static/forever/images/product/1c4d73e6976a1b2ea3b960ba51bec644.256p.jpg,ATX,1300 W,80+ Platinum,Full,Black / Silver,0
Cougar SL500,Add,ATX,ATX,500 W,false,No,,4
Apevia ATX-AS500W-BK,,ATX,ATX,500 W,false,No,,0
NOX URANO TX,Add,ATX,ATX,850 W,false,No,,0
Apevia ATX-CB700W,Add,ATX,ATX,700 W,false,No,,4
In Win P75FII,Add,https://cdna.pcpartpicker.com/static/forever/images/product/fa979cbb8abf3738527d843f8f7a2d39.256p.jpg,ATX,750 W,80+ Gold,No,Black / Yellow,0
Cooler Master Elite,,ATX,ATX,460 W,false,No,,4
Zalman zm-400-LE,,ATX,ATX,400 W,false,No,,5
EVGA 650 GD,Add,ATX,ATX,650 W,80+ Gold,No,Black,0
Cooler Master MasterWatt 750 TUF Gaming Edition,Add,https://cdna.pcpartpicker.com/static/forever/images/product/3a707d712da7e9419c8b273414505607.256p.jpg,ATX,750 W,80+ Bronze,Semi,Black / Gray,4
be quiet! Pure Power 9,Add,https://cdna.pcpartpicker.com/static/forever/images/product/16cb19274e9a87ba6d0b1062c447f1db.256p.jpg,ATX,400 W,80+ Silver,Semi,,5
Thermaltake Smart SE,Add,https://cdna.pcpartpicker.com/static/forever/images/product/c48450fb55cc031ed31eab305593eadd.256p.jpg,ATX,630 W,Semi,Semi,,4.5
PC Power &amp; Cooling Silencer Mk II,,https://cdna.pcpartpicker.com/static/forever/images/product/17c75de60a41709310d7d25424d95a5a.256p.jpg,ATX,950 W,80+ Silver,No,,4.5
SHARKOON SilentStorm Icewind,Add,ATX,ATX,650 W,80+ Bronze,Semi,White / Black,0
In Win IP-P300BN7-2,,ATX,ATX,300 W,80+,No,,0
Fractal Design Tesla R2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/15d04ca8c8bdd7339458dd75cc0b7d54.med.256p.jpg,ATX,650 W,80+ Gold,No,,0
NZXT C550,Add,ATX,ATX,550 W,80+ Bronze,Semi,Black,3
XFX Core Edition,Add,https://cdna.pcpartpicker.com/static/forever/images/product/a141c233c80851558c3a5bbe3e854cf0.med.256p.jpg,ATX,850 W,80+ Bronze,No,,0
SilentiumPC Vero M2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/e3d282ef740a18a781314d209ebd7745.256p.jpg,ATX,600 W,80+ Bronze,No,Black,0
EVGA SuperNOVA 850 GS,Add,https://cdna.pcpartpicker.com/static/forever/images/product/531add075f4fe40543ac314fbca70d04.256p.jpg,ATX,850 W,80+ Gold,Full,,5
EVGA SuperNOVA 550 GT,Add,ATX,ATX,550 W,80+ Gold,Full,Black,0
PC Power &amp; Cooling Silencer,215.21,,ATX,1050 W,80+ Platinum,Full,,5
EVGA SuperNOVA 750 P6,,https://cdna.pcpartpicker.com/static/forever/images/product/e8daf26eb7cc56d709c49ccebf66ecd6.256p.jpg,ATX,750 W,80+ Platinum,Full,Black / Silver,0
Rosewill PHOTON-750,Add,https://cdna.pcpartpicker.com/static/forever/images/product/80d64773e751146fdf4c670e86af1567.256p.jpg,ATX,750 W,80+ Gold,Full,,4
Thermaltake German,Add,ATX,ATX,630 W,80+,No,,4
Deepcool GamerStorm DQ-M,Add,https://cdna.pcpartpicker.com/static/forever/images/product/02f426ae1a717bd4a63d2c87bd66fae5.256p.jpg,ATX,650 W,80+ Gold,Full,Black / Silver,5
Cooler Master V550 Gold V2,Add,ATX,ATX,550 W,80+ Gold,Full,Black,0
Apevia AD,,ATX,ATX,500 W,false,No,Black,0
be quiet! Straight Power 11 550W,Out of stock£94.99Add,ATX,ATX,550 W,80+ Gold,Full,,4.5
In Win P65,Add,ATX,ATX,650 W,80+ Gold,Full,Black,0
Thermaltake Smart DPS G,Add,ATX,ATX,750 W,80+ Gold,Semi,,0
Rosewill CMG850G5,Add,,ATX,850 W,80+ Gold,Full,Black,0
Thermaltake Toughpower DPS G,Add,https://cdna.pcpartpicker.com/static/forever/images/product/ed258102c03257efb0016ac44a0bad3c.med.256p.jpg,ATX,1050 W,80+ Gold,Full,,0
OCZ ZS,Add,ATX,ATX,750 W,80+ Bronze,No,,0
SeaSonic PRIME Ultra Platinum 850,Add,https://cdna.pcpartpicker.com/static/forever/images/product/6c188ffd518210d8bf9e71ba9dfb7aca.256p.jpg,ATX,850 W,80+ Platinum,Full,Black,0
OCZ ZT,Add,ATX,ATX,650 W,80+ Bronze,Full,,4
Thermaltake Toughpower XT,Add,ATX,ATX,1475 W,80+ Gold,Semi,,5
SeaSonic PRIME Ultra Gold 750,Add,https://cdna.pcpartpicker.com/static/forever/images/product/23bc750741b7e8c20cebd85bb93472bd.256p.jpg,ATX,750 W,80+ Gold,Full,Black,4.5
NZXT HALE90 V2 1000W,Add,ATX,ATX,1000 W,80+ Gold,Full,,0
Apevia ATX-WA750W,Add,https://cdna.pcpartpicker.com/static/forever/images/product/243d1f3a71440d817726e3d81ce6039d.256p.jpg,ATX,750 W,false,No,,3
HEC X-Power Pro 600,Add,ATX,ATX,600 W,false,No,,0
CoolMax CA-300,,ATX,ATX,300 W,false,No,,0
CoolMax V-400,24.99,https://cdna.pcpartpicker.com/static/forever/images/product/e2492f878a1a093f45b6ae34d8185236.256p.jpg,ATX,400 W,false,No,,4
Enermax EPR525AWT_II,Add,ATX,ATX,525 W,80+ Bronze,No,,4
Rosewill Green,Add,ATX,ATX,700 W,80+ Bronze,No,,0
Zalman ZM500-RS,Add,ATX,ATX,500 W,80+,No,,0
Deepcool PK450D,Add,https://cdna.pcpartpicker.com/static/forever/images/product/84e25566435e126be974191ace988b39.256p.jpg,ATX,450 W,80+ Bronze,No,Black,0
be quiet! System Power U9,Add,https://cdna.pcpartpicker.com/static/forever/images/product/5f8d4a58bd7d228c83b7156c3c85246e.256p.jpg,ATX,700 W,80+ Bronze,No,Black,0
Thermaltake Toughpower iRGB PLUS 1000 Platinum,Add,https://cdna.pcpartpicker.com/static/forever/images/product/1294e29e1c034d897a1fa12e7bcaa6ae.256p.jpg,ATX,1000 W,80+ Platinum,Full,Black,5
be quiet! System Power 8,Add,https://cdna.pcpartpicker.com/static/forever/images/product/a4b265501a6db76b957162eafb3038d2.256p.jpg,ATX,400 W,80+,No,,5
Cooler Master V750 Gold i,Add,https://cdna.pcpartpicker.com/static/forever/images/product/2f8ca117f2afe0b3a6818cde1624b8d4.256p.jpg,ATX,750 W,80+ Gold,Full,Black / Gold,4.5
Cooler Master V850 Gold i,£399.05Add,ATX,ATX,850 W,80+ Gold,Full,Black / Gold,0
Cooler Master G Gold 750 V2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/05bf0bf71caaeecf26df71cd6ec68e72.256p.jpg,ATX,750 W,80+ Gold,No,Black,4
EVGA SuperNOVA 750 T2,Add,https://cdna.pcpartpicker.com/static/forever/images/product/db320be252ade8822e77bf90dc1d27e1.256p.jpg,ATX,750 W,80+ Titanium,Full,,0
Corsair VX450,,ATX,ATX,450 W,80+,No,,5
SeaSonic CORE GC-500,Out of stock£67.00Add,https://cdna.pcpartpicker.com/static/forever/images/product/b95f70942887be6e60372bd500baafa4.256p.jpg,ATX,500 W,80+ Gold,No,Black / Yellow,0
Cooler Master M620,Add,ATX,ATX,620 W,80+,Semi,,0
GAMDIAS ASTRAPE M1,Add,ATX,ATX,650 W,80+,No,Black / Multicolor,0
FSP Group Hyper M,Add,ATX,ATX,700 W,80+,Semi,Black,4
Corsair VS600,,https://cdna.pcpartpicker.com/static/forever/images/product/bbddf588de2edf2a691fef9e95846e38.256p.jpg,ATX,600 W,80+,No,,5
EVGA 550 GD,Add,ATX,ATX,550 W,80+ Gold,No,Black,0
LC-Power LC8550 V2.31 Prophet,Add,ATX,ATX,550 W,80+ Bronze,Semi,Black / Blue,0
Cooler Master V Semi-Modular,Add,https://cdna.pcpartpicker.com/static/forever/images/product/7fe4901e0a913a07ccb3d0860ab44abf.med.256p.jpg,ATX,750 W,80+ Gold,Semi,,4.5
Silverstone VIVA,,https://cdna.pcpartpicker.com/static/forever/images/product/4a6fe6c4a0a594114c1c1708433d7bff.256p.jpg,ATX,650 W,80+ Gold,No,Black,0
Corsair TX650 V2,Add,ATX,ATX,650 W,80+ Bronze,No,,4.5
EVGA SuperNOVA NEX1500 Classified,Add,ATX,ATX,1500 W,80+ Gold,Full,,4.5
FSP Group VITA-850GM,Add,ATX,ATX,850 W,80+ Gold,Full,White,0
Chieftec PowerPlay GPU-FC,Add,https://cdna.pcpartpicker.com/static/forever/images/product/114040877e388da29689e9648fcb44d8.256p.jpg,ATX,850 W,80+ Platinum,Full,Black / Red,0
Corsair G700,Add,ATX,ATX,700 W,80+,No,,5
Cooler Master Elite V2,Add,ATX,ATX,550 W,false,No,,3
Rosewill G650,Add,https://cdna.pcpartpicker.com/static/forever/images/product/81e36bf0a5c5c3b24eb485d93391ce1e.256p.jpg,ATX,650 W,80+ Gold,Semi,,4.5
EVGA SuperNOVA 1050 GS,Add,https://cdna.pcpartpicker.com/static/forever/images/product/281dac50291f70bebc20500c913cb18b.256p.jpg,ATX,1050 W,80+ Gold,Full,,5
NOX Hummer X,Add,ATX,ATX,650 W,80+ Gold,Full,Black,0
LEPA MaxBron,Add,ATX,ATX,1000 W,80+ Bronze,Semi,,0
NZXT E650,Add,https://cdna.pcpartpicker.com/static/forever/images/product/bbe21f47ec2630d63192b33bcbb7f5b1.256p.jpg,ATX,650 W,80+ Gold,Full,Black,5
be quiet! System Power 10 U,Add,https://cdna.pcpartpicker.com/static/forever/images/product/62626498104ab694ca38b6996eb58acb.256p.jpg,ATX,750 W,80+ Bronze,No,Black,0
Rosewill ARC 750,Add,ATX,ATX,750 W,80+ Bronze,No,,4
In Win A45,Add,ATX,ATX,450 W,80+,No,Black,0
Aerocool Integrator MOD XT,Add,https://cdna.pcpartpicker.com/static/forever/images/product/df3b2fb9bbbc6802fb8e3b4de46c8fc1.256p.jpg,ATX,750 W,80+ Bronze,Semi,Black / Red,5
Azza ARGB,Add,ATX,ATX,650 W,80+ Bronze,No,Black,4
EVGA SuperNOVA G FTW,Add,https://cdna.pcpartpicker.com/static/forever/images/product/e76d83dde2ceae6874256ad9fa60a2bc.256p.jpg,ATX,1000 W,80+ Gold,Full,Black,0
